config_id,pair_key,base_id,cornea_id,platform_id,pupil_mm,optic_state,defocus_d,mtf30_cpd
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-4.375,0.0014466797159765124
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-4.5,0.0006304747459507166
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-4.625,0.001230451649547031
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-4.75,0.001122959636340916
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-4.875,0.0006996731212397022
S2_R6_LB_AL2395_C0_WFS_MONO_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,MONO,-5.0,0.00025730403204354157
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,1.0,0.0211452372298934
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.875,0.03754779257429448
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.75,0.03596862857451341
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.625,0.01951382196569474
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.5,0.003706560826568976
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.375,0.007535025138449902
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.25,0.016102125434162465
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.125,0.025022922520220217
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,0.0,0.011745764737622372
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.125,0.004053779063695132
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.25,0.004739376183851134
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.375,0.00023868858627514315
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.5,0.04306833222621336
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.625,0.06638151073643063
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.75,0.1494731316059736
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-0.875,0.06705205406143343
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.0,0.04932571988392052
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.125,0.0636103274088307
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.25,0.030906102206033518
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.375,0.093444249958919
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.5,0.028547114441032174
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.625,0.08473505231625335
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.75,0.14622870483539568
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-1.875,0.15148791195836392
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.0,0.012852553233860711
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.125,0.03623852457399026
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.25,0.0023238585459527243
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.375,0.04925121854111371
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.5,0.0101021639966481
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.625,0.00297041858617715
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.75,0.0014660641561406126
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-2.875,0.013300275740357687
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.0,0.005844536435381328
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.125,0.0021156188203797503
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.25,0.0018335081425785253
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.375,0.007641632958948785
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.5,0.0024644483863952124
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.625,0.0004637029193081578
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.75,0.00039124795907568573
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-3.875,2.627312695696087e-05
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.0,0.0037797583961525923
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.125,0.0006836719487548999
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.25,0.0010151218290439122
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.375,0.0009625989163680184
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.5,0.0005545197827487957
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.625,0.0015345311561498526
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.75,0.00155417517944794
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-4.875,0.0004066542495203838
S2_R6_LB_AL2395_C0_WFS_EDOF_EPD5,S2_R6_LB_AL2395_C0_WFS_EPD5,LB_AL2395,C0,WFS,5.0,EDOF,-5.0,0.00023867345096642326
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,1.0,0.005299669512807428
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.875,0.0011187424272225915
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.75,0.005783264938773092
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.625,0.0010876894787516232
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.5,0.005280815105614954
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.375,0.0026166167978779993
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.25,0.005853948195939924
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.125,0.004265234209595292
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,0.0,0.007005615939872313
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.125,0.006031086746731727
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.25,0.008859952499837636
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.375,0.006540992572396049
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.5,0.00790598839572886
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.625,0.011691213342920717
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.75,0.011054669562499828
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-0.875,0.014482010101810404
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.0,0.00923444364414785
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.125,0.0281818101412248
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.25,0.018090183947153206
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.375,0.02374847677872365
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.5,0.07202205899578382
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.625,0.36472126361564844
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.75,0.6048976665664074
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-1.875,0.5084808486085113
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.0,0.16029736921738483
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.125,0.08178791891374063
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.25,0.05893759009162399
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.375,0.04477676096255881
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.5,0.0414676186105386
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.625,0.018935981129245282
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.75,0.019973690308537035
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-2.875,0.016307127403558375
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.0,0.014046625925232613
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.125,0.011066378379127068
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.25,0.007072415406609299
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.375,0.010931456354383787
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.5,0.005609447575721898
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.625,0.007842587057682246
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.75,0.002307087347506512
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-3.875,0.006740069228986266
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.0,6.31600603453716e-05
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.125,0.006295698022362013
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.25,0.00117620215494279
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.375,0.006020558152380123
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.5,0.0013567836575073757
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.625,0.00497047828885627
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.75,0.0017119080243550658
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-4.875,0.004050550192297018
S2_R6_LB_AL2395_C0_RAD_MONO_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,MONO,-5.0,0.0016428318914583802
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,1.0,0.0014180399532398866
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.875,0.001498485058067324
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.75,0.004530127027509357
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.625,0.0031100631174183486
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.5,0.010582891551307335
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.375,0.005375615736135489
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.25,0.020672999352640893
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.125,0.00603764925576672
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,0.0,0.040008760720546
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.125,0.005669604090400303
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.25,0.06094970340127734
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.375,0.038394017534763854
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.5,0.0574853493288068
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.625,0.044888708726953025
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.75,0.13240429168343834
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-0.875,0.2653179737704773
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.0,0.18641119389852995
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.125,0.04571419214565582
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.25,0.08193412960055815
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.375,0.24616785456878823
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.5,0.28696890018656845
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.625,0.1385107540654074
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.75,0.015520108758150835
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-1.875,0.0440575358253638
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.0,0.013095033504951682
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.125,0.009989835100250082
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.25,0.015715063748345387
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.375,0.004208322638797851
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.5,0.025101186820556877
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.625,0.026491061145008772
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.75,0.027381696274211012
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-2.875,0.028788599058183876
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.0,0.008734363218478761
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.125,0.020252612615046794
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.25,0.01904458574655206
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.375,0.009960573798962407
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.5,0.02642680158225326
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.625,0.01724596387741949
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.75,0.0034959428742583924
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-3.875,0.003970621399173811
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-4.0,0.00913463099838424
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-4.125,0.007586747767816482
S2_R6_LB_AL2395_C0_RAD_EDOF_EPD3,S2_R6_LB_AL2395_C0_RAD_EPD3,LB_AL2395,C0,RAD,3.0,EDOF,-4.25,0.0031587326259848087
