contrast_type,outcome,label,base_id,cornea_id,platform_id,pupil_mm,value,bound_status,lower_bound,upper_bound,source_pair_keys,source_dof50_statuses,source_peak_censored
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,A0,WFS,,0.008025964786140757,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,A0,RAD,,0.1550781383107694,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,A0,HOA,,-0.15547173064438538,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,B0,WFS,,0.007933295070763562,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_WFS_EPD3""]","[""exact"",""lower_bound""]",True
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,B0,RAD,,0.15478581552666312,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,B0,HOA,,-0.15579125789240364,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""exact"",""exact""]",True
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,C0,WFS,,0.006955538822920288,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3""]","[""exact"",""exact""]",False
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,C0,RAD,,0.15255521480497125,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
pupil_sensitivity,delta_c60_um,EPD5-EPD3,ATC_M3_AL24477,C0,HOA,,-0.159363820996237,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,WFS,3.0,-1.2767189478214702e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,WFS,5.0,4.427526922704678e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,RAD,3.0,3.992128390140071e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,RAD,5.0,8.924372991894747e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,HOA,3.0,-4.746074351894003e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,A0,HOA,5.0,-1.136598389454846e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_c60_um,ATC-LB,,B0,WFS,3.0,-1.0331553675978905e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_WFS_EPD3""]","[""lower_bound"",""lower_bound""]",False
base_sensitivity,delta_c60_um,ATC-LB,,B0,WFS,5.0,3.2073956834390016e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_WFS_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_c60_um,ATC-LB,,B0,RAD,3.0,2.3861730804597414e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,B0,RAD,5.0,8.995118536074542e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_c60_um,ATC-LB,,B0,HOA,3.0,-4.719454053361827e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,B0,HOA,5.0,-1.1910831798243524e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
base_sensitivity,delta_c60_um,ATC-LB,,C0,WFS,3.0,-1.1827953724816848e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,C0,WFS,5.0,3.5118907103989794e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,C0,RAD,3.0,-2.9203339465641576e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,C0,RAD,5.0,9.966406560801833e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""lower_bound"",""lower_bound""]",False
base_sensitivity,delta_c60_um,ATC-LB,,C0,HOA,3.0,-4.647836262039462e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
base_sensitivity,delta_c60_um,ATC-LB,,C0,HOA,5.0,-4.5503156841930625e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,A0,,3.0,-0.047736039869885845,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,A0,,3.0,-0.1134945164359713,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,A0,,3.0,-0.06575847656608547,not_applicable,,,"[""CAR_LB_AL2395_A0_RAD_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,A0,,5.0,0.01923992571946785,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,A0,,5.0,0.0036812248476477405,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,A0,,5.0,-0.01555870087182011,not_applicable,,,"[""CAR_LB_AL2395_A0_RAD_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,B0,,3.0,-0.03787228037195759,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,B0,,3.0,-0.09820354456589972,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,B0,,3.0,-0.060331264193942136,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,B0,,5.0,0.10196972010002558,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,B0,,5.0,0.003981683611918474,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,B0,,5.0,-0.09798803648810711,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,C0,,3.0,-0.05000749420988759,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,C0,,3.0,-0.12240209234590188,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,C0,,3.0,-0.07239459813601429,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,LB_AL2395,C0,,5.0,-0.12731562411809383,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_hoa_rms_um,WFS-HOA,LB_AL2395,C0,,5.0,0.0006302314374275753,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,LB_AL2395,C0,,5.0,0.1279458555555214,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,A0,,3.0,-0.04965424523515723,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,A0,,3.0,-0.11593312781705285,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,A0,,3.0,-0.06627888258189563,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,A0,,5.0,-0.009146786352913744,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,A0,,5.0,0.0036633052669055866,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,A0,,5.0,0.01281009161981933,not_applicable,,,"[""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,B0,,3.0,-0.039638782008218354,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,B0,,3.0,-0.10048074303696927,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""lower_bound"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,B0,,3.0,-0.06084196102875092,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,B0,,5.0,0.09419019735426595,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,B0,,5.0,0.0039836071107243465,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,B0,,5.0,-0.0902065902435416,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,C0,,3.0,-0.051479411155635334,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,C0,,3.0,-0.12445537303234513,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,C0,,3.0,-0.0729759618767098,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_hoa_rms_um,WFS-RAD,ATC_M3_AL24477,C0,,5.0,-0.1274513382265784,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_hoa_rms_um,WFS-HOA,ATC_M3_AL24477,C0,,5.0,0.0002664861177565092,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_hoa_rms_um,RAD-HOA,ATC_M3_AL24477,C0,,5.0,0.1277178243443349,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""lower_bound"",""lower_bound""]",False
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,WFS,3.0,-0.0006240809846189133,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,WFS,3.0,0.0004504824001560562,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,WFS,3.0,-0.0010745633847749694,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,WFS,5.0,5.843777301570152e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,WFS,5.0,-0.002458117936547738,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,WFS,5.0,0.0025165557095634394,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,RAD,3.0,-0.010487840482547167,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,RAD,3.0,0.0027219367401578043,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,RAD,3.0,-0.013209777222704971,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,RAD,5.0,-0.08267135660754203,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,RAD,5.0,0.14409743190101393,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,RAD,5.0,-0.22676878850855597,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",True
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,HOA,3.0,-0.015915052854690498,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,HOA,3.0,0.009358058310086625,not_applicable,,,"[""CAR_LB_AL2395_C0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,HOA,3.0,-0.025273111164777123,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,LB_AL2395,,HOA,5.0,-0.00024202099125503196,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,LB_AL2395,,HOA,5.0,0.0005928754736724273,not_applicable,,,"[""CAR_LB_AL2395_C0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,B0-C0,LB_AL2395,,HOA,5.0,-0.0008348964649274593,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,WFS,3.0,-0.0006699907000918687,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,WFS,3.0,0.00043394360092937484,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,WFS,3.0,-0.0011039343010212435,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,WFS,5.0,4.947771472169071e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,WFS,5.0,-0.0025773372395303806,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,WFS,5.0,0.0026268149542520713,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,RAD,3.0,-0.010685453927030741,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,RAD,3.0,0.002259109521407482,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,RAD,3.0,-0.012944563448438223,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,RAD,5.0,-0.103287505992458,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,RAD,5.0,0.11572721463413427,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""lower_bound"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,RAD,5.0,-0.21901472062659227,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",True
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,HOA,3.0,-0.01612237548017545,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,HOA,3.0,0.00895618881622165,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,HOA,3.0,-0.0250785642963971,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_hoa_rms_um,B0-A0,ATC_M3_AL24477,,HOA,5.0,-0.0002708241290970692,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_hoa_rms_um,C0-A0,ATC_M3_AL24477,,HOA,5.0,0.0008194819096186967,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""lower_bound"",""exact""]",True
cornea,delta_hoa_rms_um,B0-C0,ATC_M3_AL24477,,HOA,5.0,-0.001090306038715766,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_hoa_rms_um,(B0-A0)_WFS-(B0-A0)_RAD,LB_AL2395,,,3.0,0.009863759497928254,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_hoa_rms_um,(B0-A0)_WFS-(B0-A0)_HOA,LB_AL2395,,,3.0,0.015290971870071585,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_hoa_rms_um,(B0-A0)_RAD-(B0-A0)_HOA,LB_AL2395,,,3.0,0.005427212372143331,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
